id,freq_rank,t_word,freq_english,freq_ipa,frequency,freq_example,smart_match_id,dict_id,rom_id,e_dict,e_dict_v,dict_category,rom_category,romanization,phonetic,_sample_sentence,t_def,t_syn,t_ant,e_related,etymology,domain,match_type
2872,3018,คุณครู,teacher,kʰun kʰruː,988,ข้าพเจ้าขอขอบคุณคุณครูใหญ่ที่ให้เกียรติมาเป็นประธานในงานวันนี้,14269,12276,,teacher,teacher,N,,khuṇkhrū,,ข้าพเจ้าขอขอบคุณคุณครูใหญ่ที่ให้เกียรติมาเป็นประธานในงานวันนี้,,อาจารย์,นักเรียน,instructor; professor,,,dict_only
2877,3023,ลอบ,stealthily,lɔ̂ːp,918,หลายคนคาดว่าอิรักอาจลอบโจมตีที่ตั้งทหารอังกฤษ,33130,39400,,stealthily,stealthily,ADV,,lxb,,หลายคนคาดว่าอิรักอาจลอบโจมตีที่ตั้งทหารอังกฤษ,ทำโดยไม่ให้ผู้อื่นรู้เห็น,แอบ,,secretly; furtively; sneakily; on the sly,,,dict_only
2994,3148,ศุลกากร,Customs,sǔn lá kaː kɔːn,1834,สหรัฐอเมริกาประกาศยกเลิกการให้สิทธิพิเศษทางศุลกากรแก่ 4 ประเทศอุตสาหกรรมใหม่ในเอเชีย,6167,3816,9452,Customs,customs ; customs authorities,N,n.,sunlakākøn,/sun¯la-kā-køn,เมื่ออาทิตย์ที่ผ่านมาศุลกากรสามารถจับกุมเรือขนน้ำมันเถื่อนได้กลางทะเลอันดามัน,หน่วยงานที่ทำหน้าที่เก็บภาษีจากสินค้านำเข้า และสินค้าส่งออก,กรมศุลกากร,,Customs and Excise (Bre); US Customs Service,,ADMIN ; SECURIT ; TOURIST,matched
2878,3024,ว่างเปล่า,empty,wâːŋ plàːw,798,มนุษย์สามารถทำตัวเองให้อยู่เหนือคำจำกัดความต่างๆ เกี่ยวกับตัวเองได้ เพราะมนุษย์เกิดมาจากความว่างเปล่า,,,,,empty,,,ẁāng pel̀ā,,,,,,,,,freq_only
2996,3150,ดอย,mountain,dɔːj,655,เขาไปสอนหนังสือชาวเขาอยู่บนดอย,2286,33669,1399,mountain,mount ; mountain ; hill,N,n.,døi,#NAME?,เขาไปสอนหนังสือชาวเขาอยู่บนดอย,,ภูเขา,,hill,,GEOG ; NATURA,matched
2997,3151,ดาวเทียม,satellite,daːw tʰiːam,981,มีอยู่เพียงไม่กี่ชาติที่สามารถผลิตจรวดที่นำดาวเทียมออกไปยังอวกาศ,2310,33780,1292,satellite,artificial satellite,N,n.,dāothīem,#NAME?,มีอยู่เพียงไม่กี่ชาติที่สามารถผลิตจรวดที่นำดาวเทียมออกไปยังอวกาศ,วัตถุที่มนุษย์สร้างขึ้นเลียนแบบดาวบริวารของดาวเคราะห์ เพื่อให้โคจรรอบโลกหรือรอบเทห์ฟากฟ้าอื่น มีอุปกรณ์สำหรับเก็บรวบรวมข้อมูลเกี่ยวกับอวกาศและถ่ายทอดข้อมูลนั้นมายังโลก,,,,,ASTRO ; RID ; SCIENTIA ; TELECOM,matched
3675,3854,กลั่นกรอง,scrutinize,klàn krɔːŋ,543,ผู้ฟังต้องรู้จักกลั่นกรองคำพูดของผู้ที่มาปราศรัยเพื่อหาเสียงเลือกตั้ง,,,,,scrutinize,,,klạ̀n krxng,,,,,,,,,freq_only
2998,3152,หุง,cook; prepare,hǔŋ,607,สิ่งที่ท่านพึงกระทำเวลาหุงข้าวคือ อย่าซาวข้าวหลายครั้ง และจงหุงโดยวิธีไม่เช็ดน้ำ หรือเช็ดน้ำก็เอาไว้บริโภค,7235,6632,1919,cook,cook ; boil ; prepare food,V,v.,hung,/hung,เขาเอาแก้วมาหุงเป็นพลอยเทียม,ใช้ความร้อนสูงทำให้สีของผิวสิ่งของบางชนิดเปลี่ยนไป,,,melt,,CULINA,matched
2999,3153,เข้าข้าง,take side with,kʰâw kʰâːŋ,606,กรรมการต้องเข้าข้างพวกชาติเดียวกันอยู่แล้ว,851,10910,3189,take side with,take side with ; sympathize with ; side with ; take the part of ; be biased,V,v.,khaokhāng,\khao\khāng,กรรมการต้องเข้าข้างพวกชาติเดียวกันอยู่แล้ว,"เข้าเป็นพวกเดียวกัน, สนับสนุนหรือเห็นดีเห็นงามด้วย","สนับสนุน, เป็นพวก",,sympathize with,,,matched
3000,3154,เชื้อชาติ,race,tɕʰɯ́ːa tɕʰâːt,778,สังคมอเมริกันนั้นเป็นสังคมของคนหลายเชื้อชาติมาร่วมกัน,2184,28673,1063,race,race ; origin ; nationality ; extraction ; parentage,N,n.,cheūachāt,¯cheūa\chāt,สังคมอเมริกันนั้นเป็นสังคมของคนหลายเชื้อชาติมาร่วมกัน,ผู้ที่ร่วมเผ่าพันธุ์เดียวกัน,เผ่าพันธุ์,,origin; nationality; extraction,,ASEAN ; GEOG,matched
3001,3155,ริมฝีปาก,lip,rim fǐː pàːk,1586,ทันใดนั้น ริมฝีปากที่เจือรอยยิ้ม ใบหน้ารื่นรมย์นั้น ก็ขรึมลงโดยพลัน,5568,5892,8301,lip,lips [pl] ; lip,N,n.,rimfīpāk,#NAME?,ทันใดนั้น ริมฝีปากที่เจือรอยยิ้ม ใบหน้ารื่นรมย์นั้น ก็ขรึมลงโดยพลัน,เนื้อส่วนที่เป็นขอบรอบปาก ส่วนบนเรียกว่า ริมฝีปากบน ส่วนล่างเรียกว่า ริมฝีปากล่าง มีเส้นขอบรอบที่เรียกว่า เส้นขอบริมฝีปาก,,,,,MEDIC (anato) ; RID,matched
2879,3026,นายทุน,capitalist,naːj tʰun,1236,บรรดาพ่อเลี้ยงเหล่านี้ล้วนเป็นนายทุนสนับสนุนนักการเมืองในยามเลือกตั้ง,23050,25128,,capitalist,capitalist,N,,nāythun,,บรรดาพ่อเลี้ยงเหล่านี้ล้วนเป็นนายทุนสนับสนุนนักการเมืองในยามเลือกตั้ง,"ผู้ที่เป็นเจ้าของทุนที่ใช้ในการผลิตสินค้า, ผู้ลงทุนประกอบกิจการหรือออกทุนให้ผู้อื่นประกอบกิจการ","เจ้าของทุน, ผู้ลงทุน",,upholder; owner of wealth; supporter,,,dict_only
3003,3158,โคน,base,kʰoːn,624,เวลาเล่นงานผมไม่จับแต่เบี้ยนะครับ แต่จะเล่นงานขุนม้าโคนทั้งหลาย,1615,12688,3612,base,base ; bottom ; root ; foot,N,n.,khōn,#NAME?,ชายชรานั่งหลับอยู่ใต้โคนต้นไม้ใหญ่,ส่วนข้างต้นของสิ่งที่ยาวกลม,"ฐาน, ราก",ปลาย,bottom; root,,RID,matched
2884,3031,ส่งเสียง,cry out; roar,sòŋ sǐːaŋ,1155,เด็กๆ ส่งเสียงไล่ตามหลังอย่างสนุกพร้อมกับผลัดเปลี่ยนกันถือเชือก,35064,7320,,cry out,cry out; roar,V,,s̄̀ng s̄eīyng,,เด็กๆ ส่งเสียงไล่ตามหลังอย่างสนุกพร้อมกับผลัดเปลี่ยนกันถือเชือก,ร้องเสียงดัง,แผดเสียง,,raise one's voice; roar; yell; shout; howl; bawl,,,dict_only
